Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.50.8-4.2.2.4-61172-53-17,192.168.50.8,61172,4.2.2.4,53,17,2018-11-03 09:20:40.621299,20992,2,2,64.0,166.0,32.0,32.0,32.0,0.0,83.0,83.0,83.0,0.0,10956.55487804878,190.5487804878049,6997.333333333334,12116.272749213484,20988.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,64,95.27439024390245,95.27439024390245,32.0,83.0,52.4,27.933850432763467,780.3,0,0,0,0,0,0,0,0,1.0,65.5,32.0,83.0,0,0,0,0,0,0,2,64,2,166,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-62338-53-17,192.168.50.8,62338,4.2.2.4,53,17,2018-11-03 09:20:40.639575,21078,2,2,90.0,146.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,11196.50820760983,189.771325552709,7026.0,12165.058857235344,21073.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,94.88566277635452,94.88566277635452,45.0,73.0,56.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,70.25,45.0,73.0,0,0,0,0,0,0,2,90,2,146,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-64858-53-17,192.168.50.8,64858,4.2.2.4,53,17,2018-11-03 09:20:40.640562,21135,2,2,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,8138.159451147386,189.25952211970665,7045.0,12198.833878695126,21131.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,94.62976105985332,94.62976105985332,35.0,51.0,41.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,51.75,35.0,51.0,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-52.85.90.206-59604-443-6,192.168.50.8,59604,52.85.90.206,443,6,2018-11-03 09:20:40.640791,1,2,0,37.0,0.0,31.0,6.0,18.5,17.677669529663692,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,6.0,31.0,22.666666666666664,14.433756729740644,208.3333333333333,0,0,1,0,0,1,0,0,0.0,34.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,16343,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-52.85.90.206-59604-443-6,52.85.90.206,443,192.168.50.8,59604,6,2018-11-03 09:20:40.640928,174,2,2,76.0,12.0,38.0,38.0,38.0,0.0,6.0,6.0,6.0,0.0,505747.1264367816,22988.50574712644,58.0,96.13012014972206,169.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,1,0,0,0,40,40,11494.25287356322,11494.25287356322,6.0,38.0,25.2,17.527121840165314,307.2,0,0,1,0,0,1,0,0,1.0,31.5,38.0,6.0,0,0,0,0,0,0,2,76,2,12,123,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-55186-53-17,192.168.50.8,55186,4.2.2.4,53,17,2018-11-03 09:20:40.682911,21032,2,2,62.0,158.0,31.0,31.0,31.0,0.0,79.0,79.0,79.0,0.0,10460.251046025103,190.18638265500192,7010.666666666666,12137.6347091735,21026.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.09319132750096,95.09319132750096,31.0,79.0,50.2,26.290682760247968,691.2,0,0,0,0,0,0,0,0,1.0,62.75,31.0,79.0,0,0,0,0,0,0,2,62,2,158,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-52807-53-17,192.168.50.8,52807,4.2.2.4,53,17,2018-11-03 09:20:40.683826,21019,2,2,70.0,126.0,35.0,35.0,35.0,0.0,63.0,63.0,63.0,0.0,9324.896522194203,190.3040106570246,7006.333333333334,12130.129155674036,21013.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.1520053285123,95.1520053285123,35.0,63.0,46.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,57.75,35.0,63.0,0,0,0,0,0,0,2,70,2,126,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-53546-53-17,192.168.50.8,53546,4.2.2.4,53,17,2018-11-03 09:20:40.685949,21009,2,2,74.0,180.0,37.0,37.0,37.0,0.0,90.0,90.0,90.0,0.0,12090.056642391355,190.39459279356467,7003.0,12124.355652982142,21003.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.19729639678232,95.19729639678232,37.0,90.0,58.2,29.02929554777381,842.7,0,0,0,0,0,0,0,0,1.0,72.75,37.0,90.0,0,0,0,0,0,0,2,74,2,180,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-55151-53-17,192.168.50.8,55151,4.2.2.4,53,17,2018-11-03 09:20:40.704464,21863,2,2,62.0,224.0,31.0,31.0,31.0,0.0,112.0,112.0,112.0,0.0,13081.461830489869,182.9575081187394,7287.666666666666,12616.54676737392,21856.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,91.47875405936968,91.47875405936968,31.0,112.0,63.4,44.36552715791847,1968.3,0,0,0,0,0,0,0,0,1.0,79.25,31.0,112.0,0,0,0,0,0,0,2,62,2,224,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-57018-53-17,192.168.50.8,57018,4.2.2.4,53,17,2018-11-03 09:20:40.705728,21193,2,2,68.0,132.0,34.0,34.0,34.0,0.0,66.0,66.0,66.0,0.0,9437.078280564338,188.74156561128677,7064.333333333334,12230.588102513031,21187.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.37078280564336,94.37078280564336,34.0,66.0,46.8,17.527121840165314,307.2,0,0,0,0,0,0,0,0,1.0,58.5,34.0,66.0,0,0,0,0,0,0,2,68,2,132,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-59843-53-17,192.168.50.8,59843,4.2.2.4,53,17,2018-11-03 09:20:40.707667,20967,2,2,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,9348.02308389374,190.77598130395384,6989.0,12100.972977409709,20962.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.38799065197692,95.38799065197692,41.0,57.0,47.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,59.25,41.0,57.0,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-58785-53-17,192.168.50.8,58785,4.2.2.4,53,17,2018-11-03 09:20:40.727294,21032,2,2,76.0,186.0,38.0,38.0,38.0,0.0,93.0,93.0,93.0,0.0,12457.208063902626,190.18638265500192,7010.666666666666,12137.6347091735,21026.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.09319132750096,95.09319132750096,38.0,93.0,60.0,30.124740662784134,907.5,0,0,0,0,0,0,0,0,1.0,75.0,38.0,93.0,0,0,0,0,0,0,2,76,2,186,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-59145-53-17,192.168.50.8,59145,4.2.2.4,53,17,2018-11-03 09:20:40.727600,21180,2,2,68.0,132.0,34.0,34.0,34.0,0.0,66.0,66.0,66.0,0.0,9442.870632672331,188.85741265344663,7060.0,12223.082549013568,21174.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.42870632672332,94.42870632672332,34.0,66.0,46.8,17.527121840165314,307.2,0,0,0,0,0,0,0,0,1.0,58.5,34.0,66.0,0,0,0,0,0,0,2,68,2,132,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-55657-53-17,192.168.50.8,55657,4.2.2.4,53,17,2018-11-03 09:20:40.729217,20977,2,2,82.0,204.0,41.0,41.0,41.0,0.0,102.0,102.0,102.0,0.0,13633.98007341374,190.68503599180056,6992.333333333334,12106.74648009668,20972.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.3425179959003,95.3425179959003,41.0,102.0,65.4,33.411076007815126,1116.3,0,0,0,0,0,0,0,0,1.0,81.75,41.0,102.0,0,0,0,0,0,0,2,82,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-60360-53-17,192.168.50.8,60360,4.2.2.4,53,17,2018-11-03 09:20:40.749044,21288,2,2,86.0,118.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,9582.863585118375,187.89928598271325,7096.0,12288.034464469898,21285.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,93.94964299135664,93.94964299135664,43.0,59.0,49.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,61.75,43.0,59.0,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-61001-53-17,192.168.50.8,61001,4.2.2.4,53,17,2018-11-03 09:20:40.749394,21233,2,2,68.0,186.0,34.0,34.0,34.0,0.0,93.0,93.0,93.0,0.0,11962.511185418924,188.38600291998307,7077.666666666666,12253.682113280618,21227.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.19300145999156,94.19300145999156,34.0,93.0,57.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,1.0,72.0,34.0,93.0,0,0,0,0,0,0,2,68,2,186,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-64358-53-17,192.168.50.8,64358,4.2.2.4,53,17,2018-11-03 09:20:40.751361,21126,2,2,92.0,124.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,10224.36807725078,189.34014957871815,7042.0,12191.905634477327,21120.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.67007478935908,94.67007478935908,46.0,62.0,52.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,65.5,46.0,62.0,0,0,0,0,0,0,2,92,2,124,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-59200-53-17,192.168.50.8,59200,4.2.2.4,53,17,2018-11-03 09:20:40.771281,21194,2,2,86.0,208.0,43.0,43.0,43.0,0.0,104.0,104.0,104.0,0.0,13871.850523733132,188.7326601868453,7064.666666666666,12231.165452782225,21188.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.36633009342266,94.36633009342266,43.0,104.0,67.4,33.411076007815126,1116.3,0,0,0,0,0,0,0,0,1.0,84.25,43.0,104.0,0,0,0,0,0,0,2,86,2,208,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-52983-53-17,192.168.50.8,52983,4.2.2.4,53,17,2018-11-03 09:20:40.773076,21221,2,2,92.0,254.0,46.0,46.0,46.0,0.0,127.0,127.0,127.0,0.0,16304.60393006927,188.49253098345977,7073.666666666666,12246.753910050342,21215.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.24626549172989,94.24626549172989,46.0,127.0,78.4,44.36552715791847,1968.3,0,0,0,0,0,0,0,0,1.0,98.0,46.0,127.0,0,0,0,0,0,0,2,92,2,254,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-55876-53-17,192.168.50.8,55876,4.2.2.4,53,17,2018-11-03 09:20:40.932324,21218,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,14138.938637006317,188.51918182675087,7072.666666666666,12245.887894854064,21213.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.25959091337543,94.25959091337543,47.0,103.0,69.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-51666-53-17,192.168.50.8,51666,4.2.2.4,53,17,2018-11-03 09:20:40.954111,21266,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,14107.025298598704,188.0936706479827,7088.666666666666,12272.734672163877,21260.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.04683532399136,94.04683532399136,47.0,103.0,69.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-54056-53-17,192.168.50.8,54056,4.2.2.4,53,17,2018-11-03 09:20:40.975801,21199,2,2,88.0,144.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,10943.91244870041,188.68814566724848,7066.333333333334,12234.052204128173,21193.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.3440728336242,94.3440728336242,44.0,72.0,55.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,69.0,44.0,72.0,0,0,0,0,0,0,2,88,2,144,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-55951-53-17,192.168.50.8,55951,4.2.2.4,53,17,2018-11-03 09:20:41.267493,21113,2,2,74.0,186.0,37.0,37.0,37.0,0.0,93.0,93.0,93.0,0.0,12314.687633211764,189.4567328186425,7037.666666666666,12186.132131785427,21109.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,94.72836640932128,94.72836640932128,37.0,93.0,59.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,74.25,37.0,93.0,0,0,0,0,0,0,2,74,2,186,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-56531-53-17,192.168.50.8,56531,4.2.2.4,53,17,2018-11-03 09:20:41.267736,21203,2,2,76.0,188.0,38.0,38.0,38.0,0.0,94.0,94.0,94.0,0.0,12451.06824505966,188.65254916757064,7067.666666666666,12237.227640823445,21198.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.3262745837853,94.3262745837853,38.0,94.0,60.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,75.5,38.0,94.0,0,0,0,0,0,0,2,76,2,188,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-60484-53-17,192.168.50.8,60484,4.2.2.4,53,17,2018-11-03 09:20:41.289562,21233,2,2,74.0,186.0,37.0,37.0,37.0,0.0,93.0,93.0,93.0,0.0,12245.0901897989,188.38600291998307,7077.666666666666,12255.414164088186,21229.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,94.19300145999156,94.19300145999156,37.0,93.0,59.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,74.25,37.0,93.0,0,0,0,0,0,0,2,74,2,186,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-65282-53-17,192.168.50.8,65282,4.2.2.4,53,17,2018-11-03 09:20:41.289647,21151,2,2,76.0,188.0,38.0,38.0,38.0,0.0,94.0,94.0,94.0,0.0,12481.67935322207,189.11635383669804,7050.333333333334,12208.071482971143,21147.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,94.55817691834902,94.55817691834902,38.0,94.0,60.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,75.5,38.0,94.0,0,0,0,0,0,0,2,76,2,188,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-60215-53-17,192.168.50.8,60215,4.2.2.4,53,17,2018-11-03 09:20:41.760586,31596,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,9178.37700974807,126.598303582732,10532.0,18236.76295289271,31590.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,63.29915179136599,63.29915179136599,43.0,102.0,66.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,1.0,83.25,43.0,102.0,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-50816-53-17,192.168.50.8,50816,4.2.2.4,53,17,2018-11-03 09:20:42.073576,21354,2,2,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,7492.7414067621985,187.31853516905497,7118.0,12323.541536425317,21348.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,93.6592675845275,93.6592675845275,32.0,48.0,38.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,48.0,32.0,48.0,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-59383-53-17,192.168.50.8,59383,4.2.2.4,53,17,2018-11-03 09:20:42.073579,21354,2,2,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,7492.7414067621985,187.31853516905497,7118.0,12326.139582204964,21351.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,93.6592675845275,93.6592675845275,32.0,48.0,38.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,48.0,32.0,48.0,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-53684-53-17,192.168.50.8,53684,4.2.2.4,53,17,2018-11-03 09:20:42.117154,21008,2,2,64.0,120.0,32.0,32.0,32.0,0.0,60.0,60.0,60.0,0.0,8758.568164508759,190.4036557501904,7002.666666666666,12124.644338426317,21003.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.2018278750952,95.2018278750952,32.0,60.0,43.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,54.0,32.0,60.0,0,0,0,0,0,0,2,64,2,120,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-53186-53-17,192.168.50.8,53186,4.2.2.4,53,17,2018-11-03 09:20:42.241119,21132,2,2,58.0,166.0,29.0,29.0,29.0,0.0,83.0,83.0,83.0,0.0,10600.03785727806,189.2863903085368,7044.0,12195.369777091631,21126.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,94.6431951542684,94.6431951542684,29.0,83.0,50.6,29.57701810527897,874.8,0,0,0,0,0,0,0,0,1.0,63.25,29.0,83.0,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-52621-53-17,192.168.50.8,52621,4.2.2.4,53,17,2018-11-03 09:20:42.284658,20927,2,2,84.0,140.0,42.0,42.0,42.0,0.0,70.0,70.0,70.0,0.0,10703.87537630812,191.14063171978785,6975.666666666666,12077.878966661876,20922.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.57031585989392,95.57031585989392,42.0,70.0,53.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,66.5,42.0,70.0,0,0,0,0,0,0,2,84,2,140,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-54224-53-17,192.168.50.8,54224,4.2.2.4,53,17,2018-11-03 09:20:42.437735,21340,2,2,92.0,170.0,46.0,46.0,46.0,0.0,85.0,85.0,85.0,0.0,12277.413308341143,187.4414245548266,7113.333333333334,12315.458632683289,21334.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,93.7207122774133,93.7207122774133,46.0,85.0,61.6,21.36117974270148,456.3,0,0,0,0,0,0,0,0,1.0,77.0,46.0,85.0,0,0,0,0,0,0,2,92,2,170,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-53808-53-17,192.168.50.8,53808,4.2.2.4,53,17,2018-11-03 09:20:42.437738,21340,2,2,92.0,170.0,46.0,46.0,46.0,0.0,85.0,85.0,85.0,0.0,12277.413308341143,187.4414245548266,7113.333333333334,12318.056678442965,21337.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,93.7207122774133,93.7207122774133,46.0,85.0,61.6,21.36117974270148,456.3,0,0,0,0,0,0,0,0,1.0,77.0,46.0,85.0,0,0,0,0,0,0,2,92,2,170,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-53345-53-17,192.168.50.8,53345,4.2.2.4,53,17,2018-11-03 09:20:42.515475,21152,2,2,74.0,622.0,37.0,37.0,37.0,0.0,311.0,311.0,311.0,0.0,32904.689863842665,189.10741301059,7050.666666666666,12206.916741476258,21146.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.553706505295,94.553706505295,37.0,311.0,146.6,150.07598075641553,22522.80000000001,0,0,0,0,0,0,0,0,1.0,183.25,37.0,311.0,0,0,0,0,0,0,2,74,2,622,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-63848-53-17,192.168.50.8,63848,4.2.2.4,53,17,2018-11-03 09:20:42.559121,20981,2,2,82.0,138.0,41.0,41.0,41.0,0.0,69.0,69.0,69.0,0.0,10485.67751775416,190.6486821409847,6993.666666666666,12109.055881171467,20976.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.32434107049237,95.32434107049237,41.0,69.0,52.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,65.25,41.0,69.0,0,0,0,0,0,0,2,82,2,138,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-64360-53-17,192.168.50.8,64360,4.2.2.4,53,17,2018-11-03 09:20:42.637702,21071,2,2,62.0,156.0,31.0,31.0,31.0,0.0,78.0,78.0,78.0,0.0,10345.973138436717,189.83436951260023,7023.666666666666,12160.151369671898,21065.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.91718475630012,94.91718475630012,31.0,78.0,49.8,25.74296020274281,662.7,0,0,0,0,0,0,0,0,1.0,62.25,31.0,78.0,0,0,0,0,0,0,2,62,2,156,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8-4.2.2.4-61627-53-17,192.168.50.8,61627,4.2.2.4,53,17,2018-11-03 09:20:42.658379,21226,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6218.788278526336,188.4481296523132,7075.333333333334,12249.640661396292,21220.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.2240648261566,94.2240648261566,25.0,41.0,31.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
